"fromuser","touser","date","postid","threadid"
"happy","glow_316",1271584746,198930,23815
"ACHEL0S","charlieharper",1271690950,201517,23815
"charlieharper","Achel0s",1271691091,201525,23815
"Authentisch","Jibbertripo",1271781247,203461,23818
"Authentisch","Jibbertripo",1271781695,203470,23818
"Authentisch","lenemaus",1272206982,208738,23818
"Authentisch","Ciuba",1272208058,208767,23818
"Authentisch","Ciuba",1272208873,208785,23818
"Authentisch","KRON0S",1273012799,221205,23818
"ForrestGriffin","And1player",1272616437,214801,23820
"CurRy","ForrestGriffin",1272645478,215338,23820
"conax","niq",1271522527,197892,23823
"r4iden","TheLegend",1271522635,197897,23824
"web236","spran",1271790705,203812,23827
"m0iiz","spran",1271791266,203823,23827
"lexx","0grish",1271523689,197927,23832
"RU1337","0grish",1271523739,197929,23832
"0grish","lexx",1271523784,197930,23832
"jazzman","RU1337",1271524367,197947,23832
"DragN","0grish",1271524661,197953,23832
"jazzman","KenZoo",1271525375,197974,23832
"aw281087","Collecter",1271525865,197993,23840
"Plasmasmog","Collecter",1271527016,198037,23840
"c0caine","Thuks",1271526568,198015,23841
"sMokki","Styler10",1271528498,198065,23849
"weep","teetuete",1271529165,198087,23851
"Swich","rasko_W",1271529019,198083,23852
"Hawkins","rasko_W",1271529178,198088,23852
"EBM","Kugelfisch",1271529971,198108,23857
"dejavue","marrs1",1271532709,198180,23858
"Marcellus","hunker_joe",1271530587,198120,23860
"¹³³#8311;","Lolz0r",1271538773,198363,23860
"DonVito","Hamada",1271970654,207851,23861
"FableCastell","Hamada",1271971267,207865,23861
"dXJ1","veru",1272688353,215772,23861
"K1!!3R","Hamada",1272696057,215776,23861
"dXJ1","veru",1272973264,220189,23861
"K1!!3R","veru",1272973954,220203,23861
"dXJ1","veru",1273016440,221246,23861
"fantas","Spezialist",1273053781,221401,23861
"veru","Chinchilla",1273080248,221912,23861
"MIN0S","Scooby_Doo",1271544676,198550,23863
"Dunkelziffer","niq",1271533784,198219,23870
"Dunkelziffer","BGDE_Team",1271791780,203856,23870
"Tzolli","niq",1271792121,203872,23870
"Veto","zet",1271534011,198228,23874
"SwollenBalls","KiiNGDeZz",1271538306,198346,23874
"WickedGuy","cactus",1271538314,198347,23877
"Nexxis","¹³³&#8311;",1271537819,198327,23878
"Solaro","socialdude",1271537902,198331,23878
"MajinCloud","Spec1al",1271545053,198557,23879
"K1!!3R","kevsuck",1271590271,199148,23879
"income","131337",1271542096,198473,23880
"phantom","aLph4Tier",1271538687,198359,23881
"b1ack0ut","phantom",1271538775,198364,23881
"aLph4Tier","Nexxis",1271538791,198365,23881
"Kitatix","131337",1271539101,198379,23881
"phantom","aLph4Tier",1271539242,198387,23881
"aLph4Tier","Spec1al",1271539248,198388,23881
"phantom","aLph4Tier",1271539588,198399,23881
"cyberhood","phantom",1271542738,198499,23881
"Gewalttat","aLph4Tier",1271543160,198519,23881
"phantom","Gewalttat",1271544156,198541,23881
"Gewalttat","phantom",1271544397,198546,23881
"Gewalttat","phantom",1271544669,198549,23881
"Gewalttat","R3vo",1271545682,198571,23881
"koksbot 2.0","phantom",1271569558,198758,23881
"koksbot 2.0","Dyn4mic",1271575473,198767,23881
"Dunkelziffer","BGDE_Team",1271581431,198854,23881
"Styluxe","aLph4Tier",1271676429,200976,23881
"Styluxe","patexiars",1271676608,200980,23881
"income","Flöp",1271542352,198482,23885
"income","jerry",1271546884,198601,23885
"income","THANAT0S",1271547405,198614,23885
"Cerberus","jerry",1271547839,198621,23885
"Freakazoid2010","Pastor",1271587360,199027,23885
"hunker_joe","Spec1al",1271540478,198434,23887
"b1ack0ut","jerm83",1271540606,198441,23888
"POSEID0N","jerm83",1271541940,198470,23888
"restor","Hearts",1271542141,198474,23888
"restor","Hearts",1271544959,198555,23888
"POSEID0N","restor",1271545765,198573,23888
"POSEID0N","Rafael1989",1271546642,198596,23888
"Petrisun","jerm83",1271616639,200039,23888
"cactus","jerm83",1271676162,200968,23888
"ciwan","ixxten",1272579140,214643,23888
"ixxten","ixxten",1272580812,214657,23888
"ciwan","ixxten",1272581182,214662,23888
"ciwan","intermezzo",1272586363,214691,23888
"moe","DragN",1271541889,198467,23889
"Kallye","Kallye",1271596902,199381,23897
"Kise","cRanc",1271627627,200541,23897
"Kallye","Kise",1271627857,200551,23897
"Kallye","Kise",1271629957,200597,23897
"Kallye","Kise",1271677074,200990,23897
"Gewalttat","income",1271543658,198532,23899
"Gewalttat","mt2.to",1271544084,198539,23899
"Gewalttat","x3n",1271545558,198568,23899
"thibo","alpha-one",1271547357,198611,23900
"blubi","vpn",1271587593,199039,23909
"Bi0virus","MerryLu",1271552229,198685,23911
"King99","MerryLu",1271552467,198690,23911
"storm","King99",1271622585,200334,23911
"TAIFUUN","TAIFUUN",1271702398,202026,23911
"MerryLu","Morgen",1271703744,202094,23911
"Morgen","Jonko",1271704625,202122,23911
"TAIFUUN","Morgen",1271704873,202134,23911
"spran","TAIFUUN",1271705348,202153,23911
"TAIFUUN","Alpha21",1271706067,202173,23911
"Da Vinci","schneeMANN",1272267933,209524,23911
"King99","Da Vinci",1272297900,210014,23911
"Styler10","Fray",1271592713,199232,23916
"3lite","SwollenBalls",1271559156,198729,23917
"3lite","SwollenBalls",1271559441,198732,23917
"3lite","Boiii",1271559918,198735,23917
"3lite","Boiii",1271560055,198738,23917
"Boiii","3lite",1271560189,198739,23917
"3lite","Boiii",1271560295,198741,23917
"p0rt3m","Boiii",1271560346,198743,23917
"Boiii","mt2.to",1271560364,198744,23917
"3lite","mt2.to",1271560415,198745,23917
"Eiskalt","3lite",1271560538,198746,23917
"Boiii","mt2.to",1271560960,198749,23917
"3lite","Boiii",1271561120,198751,23917
"Acer","3lite",1271579869,198811,23917
"zexx","PublicHero",1271581594,198858,23917
"PublicHero","PublicHero",1271581829,198863,23917
".Blume","BGDE_Team",1271581072,198840,23918
"BGDE_Team","L0rem",1273402615,226299,23918
"Styluxe","Dexx",1271676831,200984,23920
"Flöp","klodeckel",1271584910,198933,23923
"jens3910","vpn",1271579420,198806,23926
"vpn","jens3910",1271579503,198808,23926
"Acer","vpn",1271580004,198813,23926
"styler_jürgen","ppp",1271580505,198823,23928
"Ramo","BiGBiLL",1272585298,214689,23928
"c0caine","Ven0m",1271581703,198861,23930
"Flöp","BGDE_Team",1271584783,198932,23931
"Cyb0rg","onix",1271584996,198936,23932
"reflex","Cyb0rg",1271585356,198945,23932
"income","Kanii",1272400312,211929,23932
"YouTube","yatko",1271583793,198913,23935
"RapiX","YouTube",1272388239,211570,23935
"EpicFiscH","legit_2",1271583499,198903,23937
"Hamada","Jozgi",1271932277,206435,23938
"reflex","jens3910",1271584179,198921,23941
"jens3910","reflex",1271584439,198925,23941
"koksbot 2.0","RU1337",1271610936,199800,23942
"metalwarlock","Ciuba",1271793157,203912,23946
"spran","CHUZP3",1271589926,199133,23947
"sMokki","wolax",1271586691,198986,23948
"sMokki","Veto<3",1271587383,199028,23948
"superman123456","sMokki",1271587787,199045,23948
"sMokki","superman123456",1271588141,199063,23948
"sMokki","mr.$",1271588417,199076,23948
"sMokki","red",1271588556,199080,23948
"sMokki","Veto<3",1271589433,199107,23948
"Boiii","sMokki'",1271589687,199119,23948
"sp0t","Pedda",1271586897,198997,23949
"sp0t","cRanc",1271587022,199004,23949
"Solaro","koksbot 2.0",1271668225,200780,23949
"waltdisney","zexx",1271587335,199024,23951
"42","schmittke",1271617981,200105,23951
"restor","mr.$",1271588994,199090,23953
"Ra-Re","restor",1271589590,199112,23953
"RU1337","lilg94",1271589355,199103,23955
"FableCastell","Petrisun",1271589605,199113,23956
"DragN","D-Kay",1271590929,199175,23962
"DjKisune","schneeMANN",1271591097,199183,23962
"DjKisune","KRAT0S",1271612776,199871,23962
"c0caine","KRAT0S",1271613818,199906,23962
"DjKisune","c0caine",1271614005,199914,23962
"DjKisune","Dunkelziffer",1271614900,199949,23962
"chick0n","Solaro",1271590200,199144,23965
"cubemaster","WickedGuy",1271590490,199154,23966
"cubemaster","WickedGuy",1271590658,199162,23966
"cubemaster","Tiberius",1271598659,199422,23966
"Unauthorized","Billy",1271779097,203383,23968
"PommesGabel","Billy",1271779146,203386,23968
"nate","ZeroOwner",1271605892,199658,23972
"spran","ppp",1271606055,199661,23972
"wowww","CurRy",1271592024,199206,23973
"Styler10","swsbk",1271597280,199392,23979
"Boiii","hansdieter13",1271597991,199410,23984
"income","hansdieter13",1271598004,199411,23984
"income","hansdieter13",1271599290,199448,23984
"hansdieter13","hansdieter13",1272228747,209254,23984
"hansdieter13","brainwash1337",1272317453,210613,23984
"pixelg0tt","RichiThebitchi",1271762236,202867,23988
"Boiii","blackbot",1271596733,199371,23990
"Boiii","blackbot",1271597014,199386,23990
"0-saft","Spec1al",1271598504,199418,23990
"Boiii","Dunkelziffer",1271613044,199881,23990
"Boiii","schneeMANN",1271597134,199389,23991
"income","kRoWneD",1271598560,199420,24002
"WickedGuy","failr00ler",1271617093,200055,24004
"failr00ler","JacktheRippaHH",1271618972,200154,24004
"Styler10","sMokki'",1271600044,199476,24010
"Styler10","glow_316",1271600388,199484,24010
"Julix","Styler10",1271601241,199507,24010
"faiz","Black_",1271605597,199650,24010
"Black_","faiz",1271605651,199652,24010
"Kitatix","ATLAS",1271794700,203993,24010
"H1xx3r","debug",1271680168,201111,24012
"FableCastell","Moq",1271604510,199611,24019
"POSEID0N","Dunkelziffer",1271607040,199681,24019
"Moq","Lolz0r",1271602001,199528,24022
"r4iden","Lolz0r",1271602069,199532,24022
"Kuku","rasko_W",1272727337,216419,24024
"SwollenBalls","rasko_W",1272727485,216422,24024
"Rolf32","rasko_W",1272727562,216423,24024
"SoL1sT","SwollenBalls",1272727637,216426,24024
"flava","Airen",1271604622,199617,24028
"reflex","flava",1271605023,199631,24028
"MR.NiCEGUY","SchaKaL",1271605082,199633,24032
"SchaKaL","rasko_W",1271605181,199639,24032
"SchaKaL","Airen",1271608488,199720,24032
"Nexxis","SchaKaL",1271694756,201692,24032
"SchaKaL","Benelli",1271700087,201957,24032
"Benelli","teetuete",1271878950,205697,24032
"Styler10","¹³³&#8311;",1271611225,199809,24036
"Exs3","Billy",1271695192,201727,24036
"Gewalttat","Styler10",1276184820,250992,24036
"Gewalttat","Billy",1276193851,251293,24036
"Dunkelziffer","schmittke",1271611024,199803,24048
".Blume","Hexxor",1271610407,199772,24053
"FableCastell",".Blume",1271610541,199775,24053
"Hexxor",".Blume",1271610587,199777,24053
"BossHoss",".Blume",1271610620,199780,24053
"FableCastell",".Blume",1271610855,199795,24053
"Dunkelziffer","storm",1272203853,208672,24054
"D3NN1S","abcdefg",1272225586,209190,24055
"reddragon137","zidan369",1271613907,199911,24059
"falsch","C0unt1ng",1271614940,199954,24059
"K1!!3R","C0unt1ng",1271615246,199968,24059
"inharmony","Coldfear",1271624395,200415,24059
"Fr34k","Styler10",1271626282,200486,24059
"zet","Nexxis",1271612730,199869,24060
"spran","123x321",1271612806,199874,24062
"Boiii","Scorpion124",1271613928,199912,24065
"Alpha-Tier","SchaKaL",1271958558,207345,24066
"blackbot","Spec1al",1271614214,199921,24067
"Kroni","BGDE_Team",1271614786,199939,24068
"Kroni","Alpha21",1271615006,199956,24068
"Kroni","Alpha21",1271615277,199969,24068
"Torres","Marc10",1271620190,200203,24069
"Senfi","Torres",1271785862,203646,24069
"wowww","duti",1271695180,201726,24070
"131337","Ch40s",1271659836,200723,24071
"cubemaster","Dunkelziffer",1271615085,199959,24073
"TamCore","sinner",1271615814,199995,24077
"Ukash","sinner",1271616066,200007,24077
"soxtexo","sinner",1271616068,200008,24077
"Bit3","sinner",1271616162,200014,24077
"scorpion94","styler_jürgen",1271622118,200314,24079
"spran","kRoWneD",1271618339,200124,24084
"blackbot","m0iiz",1271619191,200166,24084
"stifflersmom","e-green",1271620428,200213,24084
"spran","stifflersmom",1271620875,200241,24084
"kRoWneD","spran",1271624179,200408,24084
"Da Vinci","spran",1271624190,200409,24084
"kRoWneD","Da Vinci",1271624634,200426,24084
"spran","Da Vinci",1271624884,200435,24084
"lappedudl","IlPadrino",1271627761,200547,24084
"kRoWneD","lappedudl",1271695965,201774,24084
"Opxes","0ptik",1271759916,202817,24086
"0ptik","Busted",1272889179,218845,24086
"Pr0h4ck3r","BGDE_Team",1271618539,200133,24089
"GoldRock","CurRy",1271624428,200416,24093
"Bangkok Noir","niq",1271620558,200221,24096
"G0ldjunge","Bangkok Noir",1271620915,200244,24096
"Punisher89","inharmony",1271654434,200692,24097
"cutsman","Mira",1271682184,201200,24097
"cutsman","Mr.Pink",1271683765,201259,24097
"Punisher89","Mr.Pink",1271706950,202227,24097
"veru","Usakli",1271619319,200178,24101
"veru","Petrisun",1271620299,200210,24101
"Alpha-Tier","Solaro",1271621851,200299,24106
"b3g1n3R","Alpha-Tier",1271679446,201080,24106
"90.","Q!-ing",1271621868,200301,24107
".Blume","90.",1271621925,200304,24107
".Blume","Alpha-Tier",1271622307,200327,24107
".Blume","Darkmarket",1271622458,200330,24107
".Blume","HaXX0rX",1271622650,200337,24107
".Blume","slash",1271622823,200343,24107
".Blume","Darkmarket",1271622994,200353,24107
".Blume","Darkmarket",1271623181,200367,24107
".Blume","90.",1271624087,200404,24107
".Blume","fame.de",1271624478,200419,24107
"failr00ler",".Blume",1271625243,200447,24107
"fame.de","failr00ler",1271625334,200452,24107
".Blume","fame.de",1271625336,200453,24107
".Blume","inharmony",1271625677,200463,24107
"fame.de","inharmony",1271625729,200466,24107
".Blume","4got10",1271625907,200476,24107
".Blume","fame.de",1271627289,200522,24107
"TAIFUUN",".Blume",1271635895,200655,24107
"fame.de","TAIFUUN",1271654099,200691,24107
"failr00ler","slash",1271657742,200711,24107
"fame.de","4got10",1271658809,200715,24107
"fame.de","MajinCloud",1271662439,200733,24107
".Blume","4got10",1271680910,201143,24107
".Blume","Julix",1271686870,201370,24107
".Blume","ZEL0S",1271687775,201398,24107
".Blume","fame.de",1271688689,201438,24107
".Blume","TriggerTravis",1271689018,201456,24107
".Blume","slash",1271691123,201527,24107
"wac4","TAIFUUN",1271717619,202553,24107
".Blume","wac4",1271786701,203683,24107
"wac4",".Blume",1271787943,203723,24107
".Blume","wac4",1271788156,203728,24107
"Unauthorized","gf0x",1271621556,200285,24109
"prinzskara","Oldsql",1271671295,200820,24110
"BossHoss","klodeckel",1271621194,200259,24113
"BliZzAr|D","klodeckel",1271622011,200308,24113
"Napoleon","klodeckel",1271672679,200867,24113
"Nexxis","qoop",1271679658,201088,24113
"Napoleon","klodeckel",1271679716,201091,24113
"r4iden","Z0t@c",1271691034,201523,24113
"BliZzAr|D","klodeckel",1271979339,207981,24113
"Hamada","BliZzAr|D",1271979504,207983,24113
"Sp3ct0r","Hamada",1271981489,208020,24113
"BliZzAr|D","Hamada",1271982020,208025,24113
"Hamada","BliZzAr|D",1271982313,208027,24113
"BlackDesert88","D-Kay",1271679161,201069,24116
"¹³³#8311;","cubemaster",1271679338,201075,24116
"WickedGuy","schmittke",1271623237,200374,24120
"polinger","schmittke",1271800359,204163,24126
"schneeMANN","MerryLu",1271658879,200716,24128
"schneeMANN","131337",1271659786,200722,24128
"Maskulin","spran",1271627377,200529,24130
"ASUS_freak","gaemer",1271628239,200563,24130
"blokkmonsta","Acer",1271626971,200507,24131
"R3vo","niq",1271626735,200501,24132
"R3vo","cRanc",1271627202,200514,24132
"R3vo","niq",1271627544,200537,24132
"R3vo","Ch40s",1271680804,201136,24132
"Mass","Oncash",1275647341,241512,24132
"WickedGuy","Khijano",1271627337,200525,24133
"thibo","davis_cc",1271627394,200532,24133
"Opxes","skull-man",1271627680,200544,24133
"WickedGuy","skull-man",1271627699,200545,24133
"secret","WickedGuy",1271627924,200553,24133
"Opxes","WickedGuy",1271627930,200554,24133
"WickedGuy","Opxes",1271628056,200558,24133
"WickedGuy","KiiNGDeZz",1271628818,200573,24133
"WickedGuy","firemoder",1271629282,200584,24133
"Bandito","Styluxe",1271673878,200902,24133
"WickedGuy","donchaoz",1271692485,201578,24133
"ForrestGriffin","DragN",1271696011,201777,24133
"K1!!3R","Alpha-Tier",1271696336,201802,24133
"Alpha-Tier","WickedGuy",1271696609,201815,24133
"K1!!3R","scriptX",1271697577,201865,24133
"Alpha-Tier","K1!!3R",1271697605,201868,24133
"WickedGuy","K1!!3R",1271697680,201870,24133
"K1!!3R","Alpha-Tier",1271697738,201876,24133
"K1!!3R","WickedGuy",1271697906,201880,24133
"Collecter","PublicHero",1271629907,200595,24136
"Collecter","P5N",1271630030,200598,24136
"Tzolli","Tzolli",1271776721,203298,24137
"Q!-ing","MerryLu",1271631286,200616,24148
"Maskulin","Q!-ing",1271631797,200620,24148
"Maskulin","Q!-ing",1271632251,200625,24148
"Marcellus","GÆ&#1052;&#931;&#1071;",1271632862,200629,24148
"K1!!3R","TriggerTravis",1271765655,202978,24151
"Khijano","TriggerTravis",1271767831,203040,24151
"sp0t","PyTh@n",1271715349,202530,24152
"TAIFUUN","Dunkelziffer",1271688990,201455,24153
"TAIFUUN","bugsy",1271696128,201783,24153
"TAIFUUN","bugsy",1271706265,202185,24153
"TAIFUUN","PhR34kZ",1271707685,202268,24153
"bugsy","bugsy",1271778895,203376,24153
"TAIFUUN","bugsy",1271780438,203428,24153
"TAIFUUN","Mepfi",1271794174,203961,24153
"TAIFUUN","sinner",1271794529,203984,24153
"TAIFUUN","alpha210",1271798008,204099,24153
"Marcellus","sinner",1271874569,205483,24153
"Marcellus","TAIFUUN",1271875789,205551,24153
"ASUS_freak","GÆ&#1052;&#931;&#1071;",1271635553,200652,24157
"ASUS_freak","GÆ&#1052;&#931;&#1071;",1271757421,202779,24157
"Marcellus","spran",1271696100,201781,24158
"Marcellus","KiiNGDeZz",1271696343,201803,24158
"popaj","Nakopolika",1271640937,200669,24159
"sdone","M1NDFREAK",1271766413,202998,24159
"K1!!3R","KiiNGDeZz",1271767152,203017,24159
"marcinator","Black-Hack",1271656683,200706,24164
"Black-Hack","marcinator",1271657007,200707,24164
"Black-Hack","marcinator",1271657863,200712,24164
"Petrisun","Cellix",1271695009,201707,24164
"131337","Coldfear",1271666444,200756,24165
".Blume","Opxes",1271670144,200807,24174
"YouTube","Terrible",1271672365,200852,24176
"YouTube","wowww",1271672830,200871,24176
"Freestyler_Tak","shygo",1272466714,212832,24176
"Jolle","KiiNGDeZz",1271673581,200897,24179
"Opxes","2PaCalyPsEnOw",1271672623,200859,24182
"Swich","2PaCalyPsEnOw",1271672866,200873,24182
"accountseller","Opxes",1271673694,200900,24182
"2PaCalyPsEnOw","Swich",1271673762,200901,24182
"pulseofminorit","k00ky",1271673387,200889,24183
"Swich","dncey0",1271674263,200917,24183
"pulseofminorit","sMokki'",1271673241,200884,24184
"Napoleon","KiiNGDeZz",1271674171,200913,24187
"MR.NiCEGUY","D-Kay",1271675377,200944,24188
"donkrawalo","j9ker87",1271678459,201040,24188
"styler_jürgen","Braincerz",1271677549,200999,24192
"JackDaniels","firevegeta",1271677685,201005,24193
"Kaiser911","blokkmonsta",1271678063,201021,24194
"blokkmonsta","FakerKönig",1271678292,201032,24194
